           Z  Fieldvalue
 ----------- -----------
 -5.0000E+01  2.7555E+01
 -4.9734E+01  2.7482E+01
 -4.9468E+01  2.7409E+01
 -4.9202E+01  2.7336E+01
 -4.8936E+01  2.7260E+01
 -4.8670E+01  2.7095E+01
 -4.8404E+01  2.6931E+01
 -4.8138E+01  2.6767E+01
 -4.7872E+01  2.6593E+01
 -4.7606E+01  2.6293E+01
 -4.7340E+01  2.5994E+01
 -4.7074E+01  2.5695E+01
 -4.6809E+01  2.5383E+01
 -4.6543E+01  2.4971E+01
 -4.6277E+01  2.4558E+01
 -4.6011E+01  2.4146E+01
 -4.5745E+01  2.3717E+01
 -4.5479E+01  2.3192E+01
 -4.5213E+01  2.2666E+01
 -4.4947E+01  2.2140E+01
 -4.4681E+01  2.1586E+01
 -4.4415E+01  2.0900E+01
 -4.4149E+01  2.0213E+01
 -4.3883E+01  1.9527E+01
 -4.3617E+01  1.8803E+01
 -4.3351E+01  1.7942E+01
 -4.3085E+01  1.7080E+01
 -4.2819E+01  1.6219E+01
 -4.2553E+01  1.5319E+01
 -4.2287E+01  1.4304E+01
 -4.2021E+01  1.3289E+01
 -4.1755E+01  1.2275E+01
 -4.1489E+01  1.1213E+01
 -4.1223E+01  1.0034E+01
 -4.0957E+01  8.8547E+00
 -4.0691E+01  7.6756E+00
 -4.0426E+01  6.4064E+00
 -4.0160E+01  4.9462E+00
 -3.9894E+01  3.4860E+00
 -3.9628E+01  2.0258E+00
 -3.9362E+01  4.7203E-01
 -3.9096E+01 -1.2510E+00
 -3.8830E+01 -2.9740E+00
 -3.8564E+01 -4.6971E+00
 -3.8298E+01 -6.5702E+00
 -3.8032E+01 -8.6766E+00
 -3.7766E+01 -1.0783E+01
 -3.7500E+01 -1.2889E+01
 -3.7234E+01 -1.5219E+01
 -3.6968E+01 -1.7847E+01
 -3.6702E+01 -2.0475E+01
 -3.6436E+01 -2.3104E+01
 -3.6170E+01 -2.6012E+01
 -3.5904E+01 -2.9247E+01
 -3.5638E+01 -3.2481E+01
 -3.5372E+01 -3.5715E+01
 -3.5106E+01 -3.9370E+01
 -3.4840E+01 -4.3448E+01
 -3.4574E+01 -4.7525E+01
 -3.4309E+01 -5.1603E+01
 -3.4043E+01 -5.6335E+01
 -3.3777E+01 -6.1640E+01
 -3.3511E+01 -6.6944E+01
 -3.3245E+01 -7.2248E+01
 -3.2979E+01 -7.8519E+01
 -3.2713E+01 -8.5521E+01
 -3.2447E+01 -9.2522E+01
 -3.2181E+01 -9.9524E+01
 -3.1915E+01 -1.0786E+02
 -3.1649E+01 -1.1708E+02
 -3.1383E+01 -1.2629E+02
 -3.1117E+01 -1.3551E+02
 -3.0851E+01 -1.4670E+02
 -3.0585E+01 -1.5901E+02
 -3.0319E+01 -1.7132E+02
 -3.0053E+01 -1.8363E+02
 -2.9787E+01 -1.9884E+02
 -2.9521E+01 -2.1544E+02
 -2.9255E+01 -2.3203E+02
 -2.8989E+01 -2.4863E+02
 -2.8723E+01 -2.6932E+02
 -2.8457E+01 -2.9168E+02
 -2.8191E+01 -3.1404E+02
 -2.7926E+01 -3.3640E+02
