           Z  Fieldvalue
 ----------- -----------
 -5.0000E+01  3.8998E+00
 -4.9734E+01  3.8731E+00
 -4.9468E+01  3.8464E+00
 -4.9202E+01  3.8197E+00
 -4.8936E+01  3.7918E+00
 -4.8670E+01  3.7308E+00
 -4.8404E+01  3.6698E+00
 -4.8138E+01  3.6088E+00
 -4.7872E+01  3.5471E+00
 -4.7606E+01  3.4762E+00
 -4.7340E+01  3.4053E+00
 -4.7074E+01  3.3344E+00
 -4.6809E+01  3.2633E+00
 -4.6543E+01  3.1897E+00
 -4.6277E+01  3.1161E+00
 -4.6011E+01  3.0424E+00
 -4.5745E+01  2.9689E+00
 -4.5479E+01  2.8959E+00
 -4.5213E+01  2.8228E+00
 -4.4947E+01  2.7498E+00
 -4.4681E+01  2.6773E+00
 -4.4415E+01  2.6070E+00
 -4.4149E+01  2.5367E+00
 -4.3883E+01  2.4664E+00
 -4.3617E+01  2.3970E+00
 -4.3351E+01  2.3303E+00
 -4.3085E+01  2.2637E+00
 -4.2819E+01  2.1971E+00
 -4.2553E+01  2.1316E+00
 -4.2287E+01  2.0692E+00
 -4.2021E+01  2.0069E+00
 -4.1755E+01  1.9445E+00
 -4.1489E+01  1.8835E+00
 -4.1223E+01  1.8259E+00
 -4.0957E+01  1.7683E+00
 -4.0691E+01  1.7107E+00
 -4.0426E+01  1.6548E+00
 -4.0160E+01  1.6021E+00
 -3.9894E+01  1.5495E+00
 -3.9628E+01  1.4969E+00
 -3.9362E+01  1.4460E+00
 -3.9096E+01  1.3983E+00
 -3.8830E+01  1.3506E+00
 -3.8564E+01  1.3028E+00
 -3.8298E+01  1.2569E+00
 -3.8032E+01  1.2139E+00
 -3.7766E+01  1.1709E+00
 -3.7500E+01  1.1279E+00
 -3.7234E+01  1.0868E+00
 -3.6968E+01  1.0484E+00
 -3.6702E+01  1.0100E+00
 -3.6436E+01  9.7156E-01
 -3.6170E+01  9.3513E-01
 -3.5904E+01  9.0102E-01
 -3.5638E+01  8.6691E-01
 -3.5372E+01  8.3280E-01
 -3.5106E+01  8.0071E-01
 -3.4840E+01  7.7065E-01
 -3.4574E+01  7.4058E-01
 -3.4309E+01  7.1052E-01
 -3.4043E+01  6.8244E-01
 -3.3777E+01  6.5610E-01
 -3.3511E+01  6.2975E-01
 -3.3245E+01  6.0341E-01
 -3.2979E+01  5.7898E-01
 -3.2713E+01  5.5599E-01
 -3.2447E+01  5.3300E-01
 -3.2181E+01  5.1002E-01
 -3.1915E+01  4.8888E-01
 -3.1649E+01  4.6895E-01
 -3.1383E+01  4.4902E-01
 -3.1117E+01  4.2910E-01
 -3.0851E+01  4.1093E-01
 -3.0585E+01  3.9375E-01
 -3.0319E+01  3.7657E-01
 -3.0053E+01  3.5939E-01
 -2.9787E+01  3.4385E-01
 -2.9521E+01  3.2910E-01
 -2.9255E+01  3.1435E-01
 -2.8989E+01  2.9960E-01
 -2.8723E+01  2.8637E-01
 -2.8457E+01  2.7376E-01
 -2.8191E+01  2.6114E-01
 -2.7926E+01  2.4853E-01
 -2.7660E+01  2.3731E-01
 -2.7394E+01  2.2656E-01
 -2.7128E+01  2.1581E-01
 -2.6862E+01  2.0506E-01
 -2.6596E+01  1.9557E-01
 -2.6330E+01  1.8642E-01
 -2.6064E+01  1.7728E-01
 -2.5798E+01  1.6813E-01
 -2.5532E+01  1.6009E-01
 -2.5266E+01  1.5230E-01
 -2.5000E+01  1.4451E-01
 -2.4734E+01  1.3672E-01
 -2.4468E+01  1.2987E-01
 -2.4202E+01  1.2319E-01
 -2.3936E+01  1.1651E-01
 -2.3670E+01  1.0982E-01
 -2.3404E+01  1.0389E-01
 -2.3138E+01  9.8057E-02
 -2.2872E+01  9.2220E-02
 -2.2606E+01  8.6383E-02
 -2.2340E+01  8.0996E-02
 -2.2074E+01  7.5645E-02
 -2.1809E+01  7.0294E-02
 -2.1543E+01  6.4943E-02
 -2.1277E+01  5.9312E-02
 -2.1011E+01  5.3670E-02
 -2.0745E+01  4.8028E-02
 -2.0479E+01  4.2386E-02
 -2.0213E+01  3.3593E-02
 -1.9947E+01  2.4789E-02
 -1.9681E+01  1.5985E-02
 -1.9415E+01  6.9812E-03
 -1.9149E+01 -8.0223E-03
 -1.8883E+01 -2.3026E-02
 -1.8617E+01 -3.8029E-02
 -1.8351E+01 -5.0876E-02
 -1.8085E+01 -3.4134E-02
 -1.7819E+01 -1.7393E-02
 -1.7553E+01 -6.5146E-04
 -1.7287E+01  1.9934E-02
 -1.7021E+01  5.4639E-02
 -1.6755E+01  8.9345E-02
 -1.6489E+01  1.0434E-01
 -1.6223E+01  9.3862E-02
 -1.5957E+01  7.6291E-02
 -1.5691E+01  4.9091E-02
 -1.5426E+01  2.8545E-02
 -1.5160E+01  1.7494E-02
 -1.4894E+01  9.8146E-03
 -1.4628E+01  7.1921E-03
 -1.4362E+01  7.7623E-03
 -1.4096E+01  1.3413E-02
 -1.3830E+01  1.5811E-02
 -1.3564E+01  1.2715E-02
 -1.3298E+01  5.0968E-03
 -1.3032E+01 -1.0642E-02
 -1.2766E+01 -2.6381E-02
 -1.2500E+01 -3.5296E-02
 -1.2234E+01 -3.9056E-02
 -1.1968E+01 -4.2817E-02
 -1.1702E+01 -4.6578E-02
 -1.1436E+01 -4.4024E-02
 -1.1170E+01 -3.8824E-02
 -1.0904E+01 -3.3624E-02
 -1.0638E+01 -2.8424E-02
 -1.0372E+01 -2.5408E-02
 -1.0106E+01 -2.3193E-02
 -9.8404E+00 -2.0977E-02
 -9.5745E+00 -1.8762E-02
 -9.3085E+00 -1.7358E-02
 -9.0426E+00 -1.6213E-02
 -8.7766E+00 -1.5068E-02
 -8.5106E+00 -1.3923E-02
 -8.2447E+00 -1.3032E-02
 -7.9787E+00 -1.2211E-02
 -7.7128E+00 -1.1389E-02
 -7.4468E+00 -1.0568E-02
 -7.1809E+00 -9.8910E-03
 -6.9149E+00 -9.2474E-03
 -6.6489E+00 -8.6038E-03
 -6.3830E+00 -7.9602E-03
 -6.1170E+00 -7.4320E-03
 -5.8511E+00 -6.9260E-03
 -5.5851E+00 -6.4200E-03
 -5.3191E+00 -5.9140E-03
 -5.0532E+00 -5.5072E-03
 -4.7872E+00 -5.1159E-03
 -4.5213E+00 -4.7246E-03
 -4.2553E+00 -4.3333E-03
 -3.9894E+00 -4.0263E-03
 -3.7234E+00 -3.7294E-03
 -3.4574E+00 -3.4325E-03
 -3.1915E+00 -3.1356E-03
 -2.9255E+00 -2.9081E-03
 -2.6596E+00 -2.6867E-03
 -2.3936E+00 -2.4653E-03
 -2.1277E+00 -2.2438E-03
 -1.8617E+00 -2.0780E-03
 -1.5957E+00 -1.9153E-03
 -1.3298E+00 -1.7526E-03
 -1.0638E+00 -1.5900E-03
 -7.9787E-01 -1.4707E-03
 -5.3191E-01 -1.3527E-03
 -2.6596E-01 -1.2347E-03
  0.0000E+00 -1.1167E-03
  2.6596E-01 -1.0320E-03
  5.3191E-01 -9.4732E-04
  7.9787E-01 -8.6264E-04
  1.0638E+00 -7.7862E-04
  1.3298E+00 -7.1843E-04
  1.5957E+00 -6.5825E-04
  1.8617E+00 -5.9807E-04
  2.1277E+00 -5.3884E-04
  2.3936E+00 -4.9644E-04
  2.6596E+00 -4.5404E-04
  2.9255E+00 -4.1163E-04
  3.1915E+00 -3.7026E-04
  3.4574E+00 -3.4062E-04
  3.7234E+00 -3.1098E-04
  3.9894E+00 -2.8134E-04
  4.2553E+00 -2.5267E-04
  4.5213E+00 -2.3210E-04
  4.7872E+00 -2.1153E-04
  5.0532E+00 -1.9097E-04
  5.3191E+00 -1.7126E-04
  5.5851E+00 -1.5709E-04
  5.8511E+00 -1.4291E-04
  6.1170E+00 -1.2874E-04
  6.3830E+00 -1.1529E-04
  6.6489E+00 -1.0560E-04
  6.9149E+00 -9.5914E-05
  7.1809E+00 -8.6225E-05
  7.4468E+00 -7.7126E-05
  7.7128E+00 -7.0581E-05
  7.9787E+00 -6.4036E-05
  8.2447E+00 -5.7491E-05
  8.5106E+00 -5.1437E-05
  8.7766E+00 -4.7183E-05
  9.0426E+00 -4.2928E-05
  9.3085E+00 -3.8673E-05
  9.5745E+00 -3.4930E-05
  9.8404E+00 -3.2794E-05
  1.0106E+01 -3.0658E-05
  1.0372E+01 -2.8521E-05
  1.0638E+01 -2.6954E-05
  1.0904E+01 -2.6938E-05
  1.1170E+01 -2.6923E-05
  1.1436E+01 -2.6907E-05
  1.1702E+01 -2.5427E-05
  1.1968E+01 -2.0453E-05
  1.2234E+01 -1.5479E-05
  1.2500E+01 -1.0505E-05
  1.2766E+01 -4.5422E-06
  1.3032E+01  2.7288E-06
  1.3298E+01  9.9998E-06
  1.3564E+01  1.1896E-05
  1.3830E+01  1.0798E-05
  1.4096E+01  7.9491E-06
  1.4362E+01  4.0641E-06
  1.4628E+01  1.8482E-06
  1.4894E+01  6.8137E-07
  1.5160E+01  2.4909E-07
  1.5426E+01  3.0654E-07
  1.5691E+01  9.5337E-07
  1.5957E+01  2.0133E-06
  1.6223E+01  2.4007E-06
  1.6489E+01  2.2926E-06
  1.6755E+01  1.3076E-06
  1.7021E+01 -3.5606E-07
  1.7287E+01 -2.0197E-06
  1.7553E+01 -2.5852E-06
  1.7819E+01 -2.8517E-06
  1.8085E+01 -3.1182E-06
  1.8351E+01 -3.3847E-06
  1.8617E+01 -2.8120E-06
  1.8883E+01 -2.1780E-06
  1.9149E+01 -1.5441E-06
  1.9415E+01 -9.1020E-07
  1.9681E+01 -6.9853E-07
  1.9947E+01 -5.0098E-07
  2.0213E+01 -3.0343E-07
  2.0479E+01 -1.0636E-07
  2.0745E+01 -5.7914E-08
  2.1011E+01 -9.4680E-09
  2.1277E+01  3.8978E-08
  2.1543E+01  8.5931E-08
  2.1809E+01  9.5939E-08
  2.2074E+01  1.0595E-07
  2.2340E+01  1.1595E-07
  2.2606E+01  1.2507E-07
  2.2872E+01  1.2310E-07
  2.3138E+01  1.2114E-07
  2.3404E+01  1.1918E-07
  2.3670E+01  1.1691E-07
  2.3936E+01  1.1218E-07
  2.4202E+01  1.0746E-07
  2.4468E+01  1.0273E-07
  2.4734E+01  9.7930E-08
  2.5000E+01  9.2697E-08
  2.5266E+01  8.7463E-08
  2.5532E+01  8.2230E-08
  2.5798E+01  7.7093E-08
  2.6064E+01  7.2393E-08
  2.6330E+01  6.7694E-08
  2.6596E+01  6.2994E-08
  2.6862E+01  5.8516E-08
  2.7128E+01  5.4837E-08
  2.7394E+01  5.1157E-08
  2.7660E+01  4.7478E-08
  2.7926E+01  4.3901E-08
  2.8191E+01  4.0624E-08
  2.8457E+01  3.7348E-08
  2.8723E+01  3.4071E-08
  2.8989E+01  3.1169E-08
  2.9255E+01  2.9189E-08
  2.9521E+01  2.7209E-08
  2.9787E+01  2.5230E-08
  3.0053E+01  2.3470E-08
  3.0319E+01  2.2170E-08
  3.0585E+01  2.0870E-08
  3.0851E+01  1.9570E-08
  3.1117E+01  1.8312E-08
  3.1383E+01  1.7128E-08
  3.1649E+01  1.5945E-08
  3.1915E+01  1.4761E-08
  3.2181E+01  1.3453E-08
  3.2447E+01  1.1955E-08
  3.2713E+01  1.0456E-08
  3.2979E+01  8.9578E-09
  3.3245E+01  7.7356E-09
  3.3511E+01  6.8790E-09
  3.3777E+01  6.0225E-09
  3.4043E+01  5.1659E-09
  3.4309E+01  4.5980E-09
  3.4574E+01  4.3608E-09
  3.4840E+01  4.1236E-09
  3.5106E+01  3.8865E-09
  3.5372E+01  3.9447E-09
  3.5638E+01  4.2964E-09
  3.5904E+01  4.6482E-09
  3.6170E+01  4.9999E-09
  3.6436E+01  4.9444E-09
  3.6702E+01  4.5380E-09
