           Z  Fieldvalue
 ----------- -----------
 -3.8000E+01  4.2622E-02
 -3.7700E+01 -1.0680E-01
 -3.7399E+01 -2.5622E-01
 -3.7099E+01 -5.8701E-01
 -3.6798E+01 -1.0280E+00
 -3.6498E+01 -1.5323E+00
 -3.6198E+01 -2.2327E+00
 -3.5897E+01 -2.9331E+00
 -3.5597E+01 -3.8183E+00
 -3.5296E+01 -4.7318E+00
 -3.4996E+01 -5.7203E+00
 -3.4696E+01 -6.7871E+00
 -3.4395E+01 -7.8635E+00
 -3.4095E+01 -9.0170E+00
 -3.3794E+01 -1.0170E+01
 -3.3494E+01 -1.1335E+01
 -3.3194E+01 -1.2504E+01
 -3.2893E+01 -1.3655E+01
 -3.2593E+01 -1.4771E+01
 -3.2292E+01 -1.5887E+01
 -3.1992E+01 -1.6891E+01
 -3.1692E+01 -1.7892E+01
 -3.1391E+01 -1.8792E+01
 -3.1091E+01 -1.9625E+01
 -3.0791E+01 -2.0414E+01
 -3.0490E+01 -2.1047E+01
 -3.0190E+01 -2.1680E+01
 -2.9889E+01 -2.2125E+01
 -2.9589E+01 -2.2535E+01
 -2.9289E+01 -2.2839E+01
 -2.8988E+01 -2.3020E+01
 -2.8688E+01 -2.3182E+01
 -2.8387E+01 -2.3142E+01
 -2.8087E+01 -2.3102E+01
 -2.7787E+01 -2.2930E+01
 -2.7486E+01 -2.2703E+01
 -2.7186E+01 -2.2430E+01
 -2.6885E+01 -2.2061E+01
 -2.6585E+01 -2.1693E+01
 -2.6285E+01 -2.1236E+01
 -2.5984E+01 -2.0775E+01
 -2.5684E+01 -2.0301E+01
 -2.5383E+01 -1.9815E+01
 -2.5083E+01 -1.9342E+01
 -2.4783E+01 -1.8915E+01
 -2.4482E+01 -1.8489E+01
 -2.4182E+01 -1.8184E+01
 -2.3881E+01 -1.7907E+01
 -2.3581E+01 -1.7732E+01
 -2.3281E+01 -1.7685E+01
 -2.2980E+01 -1.7660E+01
 -2.2680E+01 -1.7951E+01
 -2.2379E+01 -1.8242E+01
 -2.2079E+01 -1.8845E+01
 -2.1779E+01 -1.9589E+01
 -2.1478E+01 -2.0506E+01
 -2.1178E+01 -2.1809E+01
 -2.0877E+01 -2.3111E+01
 -2.0577E+01 -2.5057E+01
 -2.0277E+01 -2.7050E+01
 -1.9976E+01 -2.9503E+01
 -1.9676E+01 -3.2326E+01
 -1.9375E+01 -3.5325E+01
 -1.9075E+01 -3.9141E+01
 -1.8775E+01 -4.2958E+01
 -1.8474E+01 -4.7719E+01
 -1.8174E+01 -5.2717E+01
 -1.7874E+01 -5.8298E+01
 -1.7573E+01 -6.4681E+01
 -1.7273E+01 -7.1135E+01
 -1.6972E+01 -7.9159E+01
 -1.6672E+01 -8.7182E+01
 -1.6372E+01 -9.6485E+01
 -1.6071E+01 -1.0643E+02
 -1.5771E+01 -1.1701E+02
 -1.5470E+01 -1.2917E+02
 -1.5170E+01 -1.4133E+02
 -1.4870E+01 -1.5578E+02
 -1.4569E+01 -1.7046E+02
 -1.4269E+01 -1.8660E+02
 -1.3968E+01 -2.0404E+02
 -1.3668E+01 -2.2192E+02
 -1.3368E+01 -2.4223E+02
 -1.3067E+01 -2.6254E+02
 -1.2767E+01 -2.8486E+02
 -1.2466E+01 -3.0775E+02
 -1.2166E+01 -3.3224E+02
 -1.1866E+01 -3.5719E+02
 -1.1565E+01 -3.8333E+02
 -1.1265E+01 -4.0980E+02
 -1.0964E+01 -4.3688E+02
 -1.0664E+01 -4.6412E+02
 -1.0364E+01 -4.9121E+02
 -1.0063E+01 -5.1826E+02
 -9.7628E+00 -5.4415E+02
 -9.4625E+00 -5.6973E+02
 -9.1621E+00 -5.9417E+02
 -8.8617E+00 -6.1698E+02
 -8.5613E+00 -6.3966E+02
 -8.2609E+00 -6.5878E+02
 -7.9605E+00 -6.7791E+02
 -7.6601E+00 -6.9435E+02
 -7.3597E+00 -7.0939E+02
 -7.0593E+00 -7.2329E+02
 -6.7589E+00 -7.3425E+02
 -6.4585E+00 -7.4521E+02
 -6.1581E+00 -7.5276E+02
 -5.8577E+00 -7.5994E+02
 -5.5573E+00 -7.6536E+02
 -5.2569E+00 -7.6918E+02
 -4.9565E+00 -7.7259E+02
 -4.6561E+00 -7.7356E+02
 -4.3557E+00 -7.7452E+02
 -4.0553E+00 -7.7365E+02
 -3.7549E+00 -7.7222E+02
 -3.4545E+00 -7.7003E+02
 -3.1542E+00 -7.6665E+02
 -2.8538E+00 -7.6324E+02
 -2.5534E+00 -7.5826E+02
 -2.2530E+00 -7.5328E+02
 -1.9526E+00 -7.4748E+02
 -1.6522E+00 -7.4122E+02
 -1.3518E+00 -7.3469E+02
 -1.0514E+00 -7.2741E+02
 -7.5099E-01 -7.2012E+02
 -4.5059E-01 -7.1210E+02
 -1.5020E-01 -7.0398E+02
  1.5020E-01 -6.9552E+02
