           Z  Fieldvalue
 ----------- -----------
 -6.0000E+01  7.5451E-08
 -5.9375E+01  7.2143E-08
 -5.8750E+01  6.8834E-08
 -5.8125E+01  6.0464E-08
 -5.7500E+01  5.1745E-08
 -5.6875E+01  4.3481E-08
 -5.6250E+01  3.5284E-08
 -5.5625E+01  2.9255E-08
 -5.5000E+01  2.3745E-08
 -5.4375E+01  1.9103E-08
 -5.3750E+01  1.4762E-08
 -5.3125E+01  1.1848E-08
 -5.2500E+01  9.6124E-09
 -5.1875E+01  8.3646E-09
 -5.1250E+01  7.7406E-09
 -5.0625E+01  6.5355E-09
 -5.0000E+01  4.8519E-09
 -4.9375E+01  3.1580E-09
 -4.8750E+01  1.4531E-09
 -4.8125E+01  3.7769E-10
 -4.7500E+01  1.7386E-10
 -4.6875E+01 -2.1036E-10
 -4.6250E+01 -9.2256E-10
 -4.5625E+01 -1.5419E-09
 -4.5000E+01 -1.9344E-09
 -4.4375E+01 -2.1839E-09
 -4.3750E+01 -1.9433E-09
 -4.3125E+01 -1.7516E-09
 -4.2500E+01 -1.8146E-09
 -4.1875E+01 -1.7527E-09
 -4.1250E+01 -5.2593E-10
 -4.0625E+01  6.8420E-10
 -4.0000E+01  1.3947E-09
 -3.9375E+01  2.1052E-09
 -3.8750E+01  1.5283E-09
 -3.8125E+01  9.0841E-10
 -3.7500E+01  7.1104E-10
 -3.6875E+01  5.5893E-10
 -3.6250E+01  3.4109E-10
 -3.5625E+01  1.1061E-10
 -3.5000E+01  4.0040E-11
 -3.4375E+01  1.6110E-11
 -3.3750E+01  6.5818E-12
 -3.3125E+01  2.9453E-12
 -3.2500E+01  1.2355E-12
 -3.1875E+01  5.8537E-13
 -3.1250E+01  2.4078E-13
 -3.0625E+01  1.1683E-13
 -3.0000E+01  4.5020E-14
 -2.9375E+01  2.2096E-14
 -2.8750E+01  7.7579E-15
 -2.8125E+01  3.8451E-15
 -2.7500E+01  1.2128E-15
 -2.6875E+01  6.0800E-16
 -2.6250E+01  1.7113E-16
 -2.5625E+01  8.6957E-17
 -2.5000E+01  2.1782E-17
 -2.4375E+01  1.1238E-17
 -2.3750E+01  2.5051E-18
 -2.3125E+01  1.3148E-18
 -2.2500E+01  2.6242E-19
 -2.1875E+01  1.4103E-19
 -2.1250E+01  2.6742E-20
 -2.0625E+01  1.5518E-20
 -2.0000E+01  4.2953E-21
 -1.9375E+01  3.3404E-21
 -1.8750E+01  2.3854E-21
 -1.8125E+01  2.3084E-21
 -1.7500E+01  2.2314E-21
 -1.6875E+01  2.2257E-21
 -1.6250E+01  2.2199E-21
 -1.5625E+01  2.2195E-21
 -1.5000E+01  2.2190E-21
 -1.4375E+01  2.2189E-21
 -1.3750E+01  2.2188E-21
 -1.3125E+01  2.2188E-21
 -1.2500E+01  2.2187E-21
 -1.1875E+01  2.2187E-21
 -1.1250E+01  2.2186E-21
 -1.0625E+01  2.2186E-21
 -1.0000E+01  2.2186E-21
 -9.3750E+00  2.2186E-21
 -8.7500E+00  2.2186E-21
 -8.1250E+00  2.2185E-21
 -7.5000E+00  2.2185E-21
 -6.8750E+00  2.2185E-21
 -6.2500E+00  2.2185E-21
 -5.6250E+00  2.2185E-21
 -5.0000E+00  2.2185E-21
 -4.3750E+00  2.2185E-21
 -3.7500E+00  2.2185E-21
 -3.1250E+00  2.2185E-21
 -2.5000E+00  2.2185E-21
 -1.8750E+00  2.2185E-21
 -1.2500E+00  2.2185E-21
 -6.2500E-01  2.2185E-21
  0.0000E+00  2.2185E-21
  6.2500E-01  2.2185E-21
  1.2500E+00  2.2185E-21
  1.8750E+00  2.2185E-21
  2.5000E+00  2.2185E-21
  3.1250E+00  2.2185E-21
  3.7500E+00  2.2185E-21
  4.3750E+00  2.2185E-21
  5.0000E+00  2.2185E-21
  5.6250E+00  2.2185E-21
  6.2500E+00  2.2185E-21
  6.8750E+00  2.2185E-21
  7.5000E+00  2.2185E-21
  8.1250E+00  2.2185E-21
  8.7500E+00  2.2186E-21
  9.3750E+00  2.2186E-21
  1.0000E+01  2.2186E-21
  1.0625E+01  2.2186E-21
  1.1250E+01  2.2186E-21
  1.1875E+01  2.2187E-21
  1.2500E+01  2.2187E-21
  1.3125E+01  2.2188E-21
  1.3750E+01  2.2188E-21
  1.4375E+01  2.2189E-21
  1.5000E+01  2.2190E-21
  1.5625E+01  2.2190E-21
  1.6250E+01  2.2191E-21
  1.6875E+01  2.2192E-21
  1.7500E+01  2.2192E-21
  1.8125E+01  2.2193E-21
  1.8750E+01  2.2193E-21
  1.9375E+01  2.2194E-21
  2.0000E+01  2.2194E-21
  2.0625E+01  2.2194E-21
  2.1250E+01  2.2194E-21
  2.1875E+01  2.2194E-21
  2.2500E+01  2.2194E-21
  2.3125E+01  2.2194E-21
  2.3750E+01  2.2194E-21
  2.4375E+01  2.2194E-21
  2.5000E+01  2.2194E-21
  2.5625E+01  2.2195E-21
  2.6250E+01  2.2195E-21
  2.6875E+01  2.2195E-21
  2.7500E+01  2.2195E-21
  2.8125E+01  2.2195E-21
  2.8750E+01  2.2195E-21
  2.9375E+01  2.2195E-21
  3.0000E+01  2.2195E-21
  3.0625E+01  2.2195E-21
  3.1250E+01  2.2195E-21
  3.1875E+01  2.2195E-21
  3.2500E+01  2.2195E-21
  3.3125E+01  2.2195E-21
  3.3750E+01  2.2195E-21
  3.4375E+01  2.2195E-21
  3.5000E+01  2.2195E-21
  3.5625E+01  2.2195E-21
  3.6250E+01  2.2195E-21
  3.6875E+01  2.2195E-21
  3.7500E+01  2.2195E-21
  3.8125E+01  2.2195E-21
  3.8750E+01  2.2195E-21
  3.9375E+01  2.2195E-21
  4.0000E+01  2.2195E-21
  4.0625E+01  2.2195E-21
  4.1250E+01  2.2195E-21
  4.1875E+01  2.2195E-21
  4.2500E+01  2.2195E-21
  4.3125E+01  2.2195E-21
  4.3750E+01  2.2195E-21
  4.4375E+01  2.2195E-21
  4.5000E+01  2.2195E-21
  4.5625E+01  2.2195E-21
  4.6250E+01  2.2195E-21
  4.6875E+01  2.2196E-21
