           Z  Fieldvalue
 ----------- -----------
 -6.0000E+01 -1.1041E-01
 -5.9375E+01 -4.9931E-02
 -5.8750E+01  1.0551E-02
 -5.8125E+01 -1.4952E-02
 -5.7500E+01 -4.6384E-02
 -5.6875E+01 -5.7745E-02
 -5.6250E+01 -6.6133E-02
 -5.5625E+01  7.9243E-04
 -5.5000E+01  8.5793E-02
 -5.4375E+01  6.1988E-02
 -5.3750E+01  3.3951E-04
 -5.3125E+01 -3.0481E-02
 -5.2500E+01 -4.6622E-02
 -5.1875E+01 -3.0964E-02
 -5.1250E+01  4.7773E-03
 -5.0625E+01  2.9275E-02
 -5.0000E+01  4.4512E-02
 -4.9375E+01  6.1227E-02
 -4.8750E+01  7.9518E-02
 -4.8125E+01  6.3736E-02
 -4.7500E+01  7.7523E-04
 -4.6875E+01 -4.2155E-02
 -4.6250E+01 -4.8665E-02
 -4.5625E+01 -4.9520E-02
 -4.5000E+01 -3.6552E-02
 -4.4375E+01 -1.8634E-02
 -4.3750E+01  1.6253E-02
 -4.3125E+01  4.4661E-02
 -4.2500E+01  3.9376E-02
 -4.1875E+01  2.8401E-02
 -4.1250E+01 -3.5687E-02
 -4.0625E+01 -9.6513E-02
 -4.0000E+01 -5.9490E-02
 -3.9375E+01 -2.2468E-02
 -3.8750E+01  1.0102E-02
 -3.8125E+01  4.2525E-02
 -3.7500E+01  1.1810E-02
 -3.6875E+01 -2.5669E-02
 -3.6250E+01 -4.5674E-02
 -3.5625E+01 -6.2320E-02
 -3.5000E+01 -1.0082E-01
 -3.4375E+01 -1.4570E-01
 -3.3750E+01 -1.7311E-01
 -3.3125E+01 -1.9337E-01
 -3.2500E+01 -1.8507E-01
 -3.1875E+01 -1.6105E-01
 -3.1250E+01 -2.0153E-01
 -3.0625E+01 -2.8859E-01
 -3.0000E+01 -3.5484E-01
 -2.9375E+01 -4.0158E-01
 -2.8750E+01 -4.2956E-01
 -2.8125E+01 -4.3476E-01
 -2.7500E+01 -5.0425E-01
 -2.6875E+01 -6.7554E-01
 -2.6250E+01 -8.5916E-01
 -2.5625E+01 -1.0687E+00
 -2.5000E+01 -1.2677E+00
 -2.4375E+01 -1.4365E+00
 -2.3750E+01 -1.6271E+00
 -2.3125E+01 -1.9086E+00
 -2.2500E+01 -2.2116E+00
 -2.1875E+01 -2.6595E+00
 -2.1250E+01 -3.1141E+00
 -2.0625E+01 -3.6650E+00
 -2.0000E+01 -4.2160E+00
 -1.9375E+01 -4.9774E+00
 -1.8750E+01 -5.7388E+00
 -1.8125E+01 -6.6685E+00
 -1.7500E+01 -7.5982E+00
 -1.6875E+01 -8.6594E+00
 -1.6250E+01 -9.7206E+00
 -1.5625E+01 -1.0949E+01
 -1.5000E+01 -1.2177E+01
 -1.4375E+01 -1.3281E+01
 -1.3750E+01 -1.4386E+01
 -1.3125E+01 -1.5286E+01
 -1.2500E+01 -1.6167E+01
 -1.1875E+01 -1.6851E+01
 -1.1250E+01 -1.7492E+01
 -1.0625E+01 -1.7977E+01
 -1.0000E+01 -1.8406E+01
 -9.3750E+00 -1.8709E+01
 -8.7500E+00 -1.8943E+01
 -8.1250E+00 -1.9107E+01
 -7.5000E+00 -1.9217E+01
 -6.8750E+00 -1.9317E+01
 -6.2500E+00 -1.9407E+01
 -5.6250E+00 -1.9455E+01
 -5.0000E+00 -1.9438E+01
 -4.3750E+00 -1.9407E+01
 -3.7500E+00 -1.9344E+01
 -3.1250E+00 -1.9281E+01
 -2.5000E+00 -1.9218E+01
 -1.8750E+00 -1.9170E+01
 -1.2500E+00 -1.9222E+01
 -6.2500E-01 -1.9272E+01
  0.0000E+00 -1.9308E+01
  6.2500E-01 -1.9344E+01
  1.2500E+00 -1.9297E+01
  1.8750E+00 -1.9247E+01
  2.5000E+00 -1.9247E+01
  3.1250E+00 -1.9254E+01
  3.7500E+00 -1.9298E+01
  4.3750E+00 -1.9352E+01
  5.0000E+00 -1.9421E+01
  5.6250E+00 -1.9497E+01
  6.2500E+00 -1.9483E+01
  6.8750E+00 -1.9411E+01
  7.5000E+00 -1.9287E+01
  8.1250E+00 -1.9116E+01
  8.7500E+00 -1.8927E+01
  9.3750E+00 -1.8715E+01
  1.0000E+01 -1.8425E+01
  1.0625E+01 -1.7990E+01
  1.1250E+01 -1.7501E+01
  1.1875E+01 -1.6862E+01
  1.2500E+01 -1.6186E+01
  1.3125E+01 -1.5339E+01
  1.3750E+01 -1.4464E+01
  1.4375E+01 -1.3305E+01
  1.5000E+01 -1.2146E+01
  1.5625E+01 -1.0925E+01
  1.6250E+01 -9.7050E+00
  1.6875E+01 -8.6429E+00
  1.7500E+01 -7.5808E+00
  1.8125E+01 -6.6690E+00
  1.8750E+01 -5.7572E+00
  1.9375E+01 -5.0031E+00
  2.0000E+01 -4.2491E+00
  2.0625E+01 -3.6891E+00
  2.1250E+01 -3.1291E+00
  2.1875E+01 -2.7050E+00
  2.2500E+01 -2.2902E+00
  2.3125E+01 -2.0104E+00
  2.3750E+01 -1.7506E+00
  2.4375E+01 -1.4668E+00
  2.5000E+01 -1.1773E+00
  2.5625E+01 -9.4869E-01
  2.6250E+01 -7.4123E-01
  2.6875E+01 -6.5298E-01
  2.7500E+01 -6.2148E-01
  2.8125E+01 -5.5661E-01
  2.8750E+01 -4.7065E-01
  2.9375E+01 -3.7750E-01
  3.0000E+01 -2.7843E-01
  3.0625E+01 -2.1381E-01
  3.1250E+01 -1.8593E-01
  3.1875E+01 -1.7128E-01
  3.2500E+01 -1.7495E-01
  3.3125E+01 -1.7407E-01
  3.3750E+01 -1.6491E-01
  3.4375E+01 -1.4388E-01
  3.5000E+01 -9.3856E-02
  3.5625E+01 -5.4159E-02
  3.6250E+01 -4.9873E-02
  3.6875E+01 -4.7683E-02
  3.7500E+01 -5.6395E-02
  3.8125E+01 -5.8578E-02
  3.8750E+01  1.6880E-04
  3.9375E+01  5.6232E-02
  4.0000E+01  3.1758E-02
  4.0625E+01  7.2850E-03
  4.1250E+01 -3.0330E-02
  4.1875E+01 -6.8384E-02
  4.2500E+01 -5.0181E-02
  4.3125E+01 -2.5952E-02
  4.3750E+01 -2.4309E-02
  4.4375E+01 -2.7011E-02
  4.5000E+01  2.3091E-03
  4.5625E+01  4.0968E-02
  4.6250E+01  4.7221E-02
  4.6875E+01  4.0218E-02
  4.7500E+01  2.1188E-02
  4.8125E+01 -4.4568E-03
  4.8750E+01 -2.3908E-03
  4.9375E+01  1.9688E-02
  5.0000E+01  8.0590E-03
  5.0625E+01 -3.5172E-02
  5.1250E+01 -3.0633E-02
  5.1875E+01  3.1912E-02
  5.2500E+01  4.7284E-02
  5.3125E+01 -1.2034E-02
  5.3750E+01 -6.6271E-02
  5.4375E+01 -1.0984E-01
  5.5000E+01 -1.1639E-01
  5.5625E+01 -1.6512E-02
  5.6250E+01  6.4351E-02
  5.6875E+01  6.6000E-02
  5.7500E+01  6.2413E-02
  5.8125E+01  2.3475E-02
  5.8750E+01 -1.5895E-02
  5.9375E+01 -6.1534E-02
  6.0000E+01 -1.0717E-01
