           Z  Fieldvalue
 ----------- -----------
 -3.5000E+01 -2.7226E+01
 -3.4823E+01 -2.7358E+01
 -3.4646E+01 -2.7490E+01
 -3.4468E+01 -2.7621E+01
 -3.4291E+01 -2.7753E+01
 -3.4114E+01 -2.8101E+01
 -3.3937E+01 -2.8481E+01
 -3.3759E+01 -2.8860E+01
 -3.3582E+01 -2.9239E+01
 -3.3405E+01 -2.9757E+01
 -3.3228E+01 -3.0322E+01
 -3.3051E+01 -3.0887E+01
 -3.2873E+01 -3.1452E+01
 -3.2696E+01 -3.2073E+01
 -3.2519E+01 -3.2728E+01
 -3.2342E+01 -3.3382E+01
 -3.2165E+01 -3.4037E+01
 -3.1987E+01 -3.4680E+01
 -3.1810E+01 -3.5310E+01
 -3.1633E+01 -3.5940E+01
 -3.1456E+01 -3.6570E+01
 -3.1278E+01 -3.7139E+01
 -3.1101E+01 -3.7604E+01
 -3.0924E+01 -3.8070E+01
 -3.0747E+01 -3.8535E+01
 -3.0570E+01 -3.8928E+01
 -3.0392E+01 -3.9094E+01
 -3.0215E+01 -3.9260E+01
 -3.0038E+01 -3.9427E+01
 -2.9861E+01 -3.9543E+01
 -2.9684E+01 -3.9285E+01
 -2.9506E+01 -3.9026E+01
 -2.9329E+01 -3.8768E+01
 -2.9152E+01 -3.8510E+01
 -2.8975E+01 -3.7732E+01
 -2.8797E+01 -3.6950E+01
 -2.8620E+01 -3.6168E+01
 -2.8443E+01 -3.5386E+01
 -2.8266E+01 -3.4102E+01
 -2.8089E+01 -3.2741E+01
 -2.7911E+01 -3.1380E+01
 -2.7734E+01 -3.0018E+01
 -2.7557E+01 -2.8219E+01
 -2.7380E+01 -2.6267E+01
 -2.7203E+01 -2.4314E+01
 -2.7025E+01 -2.2361E+01
 -2.6848E+01 -2.0069E+01
 -2.6671E+01 -1.7562E+01
 -2.6494E+01 -1.5056E+01
 -2.6316E+01 -1.2549E+01
 -2.6139E+01 -9.8197E+00
 -2.5962E+01 -6.8551E+00
 -2.5785E+01 -3.8906E+00
 -2.5608E+01 -9.2597E-01
 -2.5430E+01  2.1510E+00
 -2.5253E+01  5.4270E+00
 -2.5076E+01  8.7029E+00
 -2.4899E+01  1.1979E+01
 -2.4722E+01  1.5286E+01
 -2.4544E+01  1.8693E+01
 -2.4367E+01  2.2100E+01
 -2.4190E+01  2.5508E+01
 -2.4013E+01  2.8906E+01
 -2.3835E+01  3.2236E+01
 -2.3658E+01  3.5566E+01
 -2.3481E+01  3.8896E+01
 -2.3304E+01  4.2226E+01
 -2.3127E+01  4.5267E+01
 -2.2949E+01  4.8302E+01
 -2.2772E+01  5.1337E+01
 -2.2595E+01  5.4372E+01
 -2.2418E+01  5.6976E+01
 -2.2241E+01  5.9507E+01
 -2.2063E+01  6.2038E+01
 -2.1886E+01  6.4569E+01
 -2.1709E+01  6.6597E+01
 -2.1532E+01  6.8439E+01
 -2.1354E+01  7.0282E+01
 -2.1177E+01  7.2124E+01
 -2.1000E+01  7.3453E+01
 -2.0823E+01  7.4445E+01
 -2.0646E+01  7.5438E+01
 -2.0468E+01  7.6431E+01
 -2.0291E+01  7.6957E+01
 -2.0114E+01  7.6976E+01
 -1.9937E+01  7.6995E+01
 -1.9759E+01  7.7014E+01
 -1.9582E+01  7.6660E+01
 -1.9405E+01  7.5623E+01
 -1.9228E+01  7.4585E+01
